"","","Channel","Watch time (mins)","Stream time (mins)","Peak viewers","Average viewers","Followers","Followers gained","Status","Mature","Language","URL"
"1","https://static-cdn.jtvnw.net/jtv_user_pictures/xqc-profile_image-9298dca608632101-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","xQc","13497613410","199020","312158","67820","12520525","1718622","Partner","false","English","https://www.twitch.tv/xqc"
"2","https://static-cdn.jtvnw.net/jtv_user_pictures/c1ecbcd5-b8b6-4e0c-9d5f-e01d610aa97d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ESLCS","5269920750","362205","550154","14549","6807320","750476","Partner","false","English","https://www.twitch.tv/eslcs"
"3","https://static-cdn.jtvnw.net/jtv_user_pictures/0347a9aa-e396-49a5-b0f1-31261704bab8-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","HasanAbi","4920160560","152265","153661","32313","3059503","550508","Partner","false","English","https://www.twitch.tv/hasanabi"
"4","https://static-cdn.jtvnw.net/jtv_user_pictures/asmongold-profile_image-f7ddcbd0332f5d28-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Asmongold","4819404090","70110","448161","68740","3430784","956072","Partner","false","English","https://www.twitch.tv/asmongold"
"5","https://static-cdn.jtvnw.net/jtv_user_pictures/1f47965f-7961-4b64-ad6f-71808d7d7fe9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Trainwreckstv","4504633110","151050","70364","29822","2241071","474210","Partner","true","English","https://www.twitch.tv/trainwreckstv"
"6","https://static-cdn.jtvnw.net/jtv_user_pictures/f04d2a14-8d63-4cd5-a469-7ec2cd6e5ce3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","tarik","4379248110","181680","187886","24104","3313124","1202398","Partner","false","English","https://www.twitch.tv/tarik"
"7","https://static-cdn.jtvnw.net/jtv_user_pictures/99aa4739-21d6-40af-86ae-4b4d3457fce4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","summit1g","4100976765","249810","40830","16416","6401532","110485","Partner","false","English","https://www.twitch.tv/summit1g"
"8","https://static-cdn.jtvnw.net/jtv_user_pictures/bf6a04cf-3f44-4986-8eed-5c36bfad542b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","KaiCenat","4063794135","83280","283245","48796","19852125","2664292","Partner","false","English","https://www.twitch.tv/kaicenat"
"9","https://static-cdn.jtvnw.net/jtv_user_pictures/f3591dbe4ee3d94b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","loltyler1","3807906045","166770","74015","22833","5496662","447607","Partner","false","English","https://www.twitch.tv/loltyler1"
"10","https://static-cdn.jtvnw.net/jtv_user_pictures/a28b0d37-81d0-415a-8ed8-1a1f998ea26d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Fextralife","3767350080","159360","248428","23640","1600214","494884","Partner","false","English","https://www.twitch.tv/fextralife"
"11","https://static-cdn.jtvnw.net/jtv_user_pictures/10c197cb-295f-4d40-8a6c-26a0a5da22ee-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","AdinRoss","3583055070","65235","266118","54925","7027192","1789900","Partner","false","English","https://www.twitch.tv/adinross"
"12","https://static-cdn.jtvnw.net/jtv_user_pictures/35b02a12-d516-499e-90f8-7899f136fa18-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","riotgames","3571813410","75855","988867","47087","7358758","505593","Partner","false","English","https://www.twitch.tv/riotgames"
"13","https://static-cdn.jtvnw.net/jtv_user_pictures/ab4a35d8-8008-41b8-b0e5-db622e4c0a6f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ROSHTEIN","3412720935","146205","47775","23342","1041742","245387","Community","true","English","https://www.twitch.tv/roshtein"
"14","https://static-cdn.jtvnw.net/jtv_user_pictures/34c5c8da-19b6-47b2-85ba-cc7ae87f1413-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","VALORANT","3081479760","124095","281190","24831","4866540","1333623","Partner","false","English","https://www.twitch.tv/valorant"
"15","https://static-cdn.jtvnw.net/jtv_user_pictures/b04e20be-6c0b-4379-b163-7f9a928e03f0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","NICKMERCS","2753433435","117060","108069","23521","6766464","345470","Partner","false","English","https://www.twitch.tv/nickmercs"
"16","https://static-cdn.jtvnw.net/jtv_user_pictures/c754eebf-745b-4e0a-814a-10bcaecaabbc-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","shroud","2367507600","131640","93631","17984","11300789","522877","Partner","false","English","https://www.twitch.tv/shroud"
"17","https://static-cdn.jtvnw.net/jtv_user_pictures/6d306649-dd15-4db8-82d8-655694ba692f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ImperialHal__","2323859520","122205","108815","19016","2097677","508931","Partner","false","English","https://www.twitch.tv/imperialhal__"
"18","https://static-cdn.jtvnw.net/jtv_user_pictures/38e925fc-0b07-4e1e-82e2-6639e01344f3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LIRIK","2272245645","121185","52716","18750","2996817","55890","Partner","false","English","https://www.twitch.tv/lirik"
"19","https://static-cdn.jtvnw.net/jtv_user_pictures/0b0601ac-1ec9-4d63-89a4-f8d3d14e6e78-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Mizkif","2181235185","68235","122011","31966","2156606","329540","Partner","false","English","https://www.twitch.tv/mizkif"
"20","https://static-cdn.jtvnw.net/jtv_user_pictures/b470b382-2bd7-489f-9755-1af47d0b0f6f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LEC","2012751105","39930","339696","50406","2109683","261902","Partner","false","English","https://www.twitch.tv/lec"
"21","https://static-cdn.jtvnw.net/jtv_user_pictures/7f349bf3-ada7-4486-a0f1-a6e055b68fca-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","AMOURANTH","1946805675","222840","67949","8736","6057576","1233870","Partner","false","English","https://www.twitch.tv/amouranth"
"22","https://static-cdn.jtvnw.net/jtv_user_pictures/38bcb747-1d2e-42c0-ad59-6f11fa5e8c86-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","RocketLeague","1936729575","46200","256159","41920","4852987","375665","Partner","false","English","https://www.twitch.tv/rocketleague"
"23","https://static-cdn.jtvnw.net/jtv_user_pictures/2f5addde-fd0d-4a10-82a9-ea91ebb17f8d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Quin69","1877960175","179775","30272","10446","950819","78562","Partner","false","English","https://www.twitch.tv/quin69"
"24","https://static-cdn.jtvnw.net/jtv_user_pictures/07580fe8-4509-4cbd-84b6-31732234e98c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","iiTzTimmy","1865503185","187620","62328","9942","2917056","1114090","Partner","false","English","https://www.twitch.tv/iitztimmy"
"25","https://static-cdn.jtvnw.net/jtv_user_pictures/3c3396bb-67d9-480c-95e5-2970a1f2aed4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LCS","1795211955","60900","243463","29478","1967330","255632","Partner","false","English","https://www.twitch.tv/lcs"
