"","","Channel","Watch time (mins)","Stream time (mins)","Peak viewers","Average viewers","Followers","Followers gained","Status","Mature","Language","URL"
"32","https://static-cdn.jtvnw.net/jtv_user_pictures/34c5c8da-19b6-47b2-85ba-cc7ae87f1413-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","VALORANT","1307702820","91830","307528","14240","4866540","648871","Partner","false","English","https://www.twitch.tv/valorant"
"33","https://static-cdn.jtvnw.net/jtv_user_pictures/d0bd11ee-bd2e-4143-9171-b0b85875a94a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LCK","1291171080","38265","236385","33742","2061479","260396","Partner","false","English","https://www.twitch.tv/lck"
"34","https://static-cdn.jtvnw.net/jtv_user_pictures/e85bf53e-8e0a-4a35-824d-d2958293c3a6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Elajjaz","1266167580","154935","22282","8172","532700","27356","Partner","false","English","https://www.twitch.tv/elajjaz"
"35","https://static-cdn.jtvnw.net/jtv_user_pictures/b04e20be-6c0b-4379-b163-7f9a928e03f0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","NICKMERCS","1235634450","85815","43424","14398","6766464","108421","Partner","false","English","https://www.twitch.tv/nickmercs"
"36","https://static-cdn.jtvnw.net/jtv_user_pictures/04c65db8-ef62-4fb5-8cff-09f0521de151-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Thebausffs","1188178425","89565","26627","13266","1613557","286657","Partner","false","English","https://www.twitch.tv/thebausffs"
"37","https://static-cdn.jtvnw.net/jtv_user_pictures/c2aca19b-b318-4398-99a5-fb6a597536fd-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ironmouse","1153815780","141105","29501","8177","2435431","416175","Partner","false","English","https://www.twitch.tv/ironmouse"
"38","https://static-cdn.jtvnw.net/jtv_user_pictures/9da37209-4a33-4625-a485-092ae8c00e4c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","callofduty","1139513730","32520","162194","35040","2385805","529000","Partner","false","English","https://www.twitch.tv/callofduty"
"39","https://static-cdn.jtvnw.net/jtv_user_pictures/maximilian_dood-profile_image-c6e12e1798861491-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Maximilian_DOOD","1134499710","108315","59146","10474","1361738","100404","Partner","false","English","https://www.twitch.tv/maximilian_dood"
"40","https://static-cdn.jtvnw.net/jtv_user_pictures/929b9591-07c5-4adb-adf0-5f0897332391-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Rainbow6","1132080615","83745","122805","13518","3249894","264985","Partner","false","English","https://www.twitch.tv/rainbow6"
"41","https://static-cdn.jtvnw.net/jtv_user_pictures/38bcb747-1d2e-42c0-ad59-6f11fa5e8c86-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","RocketLeague","1097012820","31920","217295","34367","4852987","335780","Partner","false","English","https://www.twitch.tv/rocketleague"
"42","https://static-cdn.jtvnw.net/jtv_user_pictures/37567ea1-8246-4385-bcf6-8a3cdb9ca93b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Jinnytty","981464055","163335","26902","6008","1126939","140078","Partner","false","English","https://www.twitch.tv/jinnytty"
"43","https://static-cdn.jtvnw.net/jtv_user_pictures/3c3396bb-67d9-480c-95e5-2970a1f2aed4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LCS","955888950","42135","130120","22686","1967330","84739","Partner","false","English","https://www.twitch.tv/lcs"
"44","https://static-cdn.jtvnw.net/jtv_user_pictures/6d33e15c-f918-468f-9a29-f56399786532-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Pestily","952015215","157920","158562","6028","1480663","66128","Partner","false","English","https://www.twitch.tv/pestily"
"45","https://static-cdn.jtvnw.net/jtv_user_pictures/66e83125-195e-4431-bde8-89ac425a9038-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Foolish","946678155","146385","32120","6467","2224305","384976","Partner","false","English","https://www.twitch.tv/foolish"
"46","https://static-cdn.jtvnw.net/jtv_user_pictures/c67f5670-2877-4d51-b42a-38c8cf20fe31-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Maximum","938437650","123660","105456","7588","587757","55643","Partner","false","English","https://www.twitch.tv/maximum"
"47","https://static-cdn.jtvnw.net/jtv_user_pictures/a83b628d80bcbe4f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Agent00","934324065","113160","126485","8256","3304244","861860","Partner","false","English","https://www.twitch.tv/agent00"
"48","https://static-cdn.jtvnw.net/jtv_user_pictures/ac368118-71cb-4340-be81-afa99abafdba-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","QuickyBaby","933578190","151830","25201","6148","686727","64117","Partner","false","English","https://www.twitch.tv/quickybaby"
"49","https://static-cdn.jtvnw.net/jtv_user_pictures/distortion2-profile_image-bb052bec695cc197-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Distortion2","928198860","176430","20560","5261","700917","113868","Partner","false","English","https://www.twitch.tv/distortion2"
"50","https://static-cdn.jtvnw.net/jtv_user_pictures/4e3f6574-10bd-43e1-9c02-78d8a23504fc-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","PGL_Dota2","903161775","76575","74804","11794","511877","62054","Partner","false","English","https://www.twitch.tv/pgl_dota2"
