"","","Channel","Watch time (mins)","Stream time (mins)","Peak viewers","Average viewers","Followers","Followers gained","Status","Mature","Language","URL"
"24","https://static-cdn.jtvnw.net/jtv_user_pictures/791ac228-58c4-4700-beed-86e48132d554-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Carola","554970030","101595","69680","5462","1866806","644050","Partner","false","Spanish","https://www.twitch.tv/carola"
"25","https://static-cdn.jtvnw.net/jtv_user_pictures/e4b8f0d6-91ed-4233-b923-aae2c9269992-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","QuackityToo","530020020","13470","120532","39348","4931955","1819937","Partner","false","Spanish","https://www.twitch.tv/quackitytoo"
"26","https://static-cdn.jtvnw.net/jtv_user_pictures/948b3cd3-05e8-4860-8d3f-20f8e7288a7d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ElChiringuitoTV","514756245","144420","56912","3564","1076658","279763","Partner","false","Spanish","https://www.twitch.tv/elchiringuitotv"
"27","https://static-cdn.jtvnw.net/jtv_user_pictures/lvpes2-profile_image-e382e0e4834c1e29-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LVPes2","499695330","66765","44903","7484","487385","113116","Community","false","Spanish","https://www.twitch.tv/lvpes2"
"28","https://static-cdn.jtvnw.net/jtv_user_pictures/d51c0f47-1f76-4e4f-b633-4986d894ba07-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Reborn","485385960","109140","56062","4447","2501386","577753","Partner","false","Spanish","https://www.twitch.tv/reborn"
"29","https://static-cdn.jtvnw.net/jtv_user_pictures/folagorlives-profile_image-2456af9afdbefda3-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","FolagorLives","479745975","148155","21919","3238","1761342","162104","Partner","false","Spanish","https://www.twitch.tv/folagorlives"
"30","https://static-cdn.jtvnw.net/jtv_user_pictures/6d3b4513-6824-4912-848c-dc046ee262ad-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Mixwell","479225850","49245","55787","9731","1276053","243059","Partner","false","Spanish","https://www.twitch.tv/mixwell"
"31","https://static-cdn.jtvnw.net/jtv_user_pictures/b0e3867e-39c6-43ad-941e-0100c5c5f368-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","goncho","469536225","91050","62766","5156","1356536","132206","Partner","true","Spanish","https://www.twitch.tv/goncho"
"32","https://static-cdn.jtvnw.net/jtv_user_pictures/5620fe1e-c3c6-4489-9fe2-6b48a0fb09e4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","AriGameplays","451597245","61665","128471","7323","7143568","2498639","Partner","false","Spanish","https://www.twitch.tv/arigameplays"
"33","https://static-cdn.jtvnw.net/jtv_user_pictures/57f99710-6d23-4690-a3c0-ff2c09f10b53-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Cristinini","438712680","94695","34097","4632","3149883","522185","Partner","false","Spanish","https://www.twitch.tv/cristinini"
"34","https://static-cdn.jtvnw.net/jtv_user_pictures/893223e8-daee-438a-9e57-0b62becbcc64-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ReventXz","437584965","124635","93336","3510","940713","82806","Partner","false","Spanish","https://www.twitch.tv/reventxz"
"35","https://static-cdn.jtvnw.net/jtv_user_pictures/f01671f9-b022-42eb-9be1-9756a9e17bb8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Nissaxter","434078655","93555","14440","4639","857468","214686","Partner","false","Spanish","https://www.twitch.tv/nissaxter"
"36","https://static-cdn.jtvnw.net/jtv_user_pictures/7adedaa6-c621-4641-9d9e-ea98d95c729a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ElZeein","426849165","88965","18648","4798","569486","175820","Partner","false","Spanish","https://www.twitch.tv/elzeein"
"37","https://static-cdn.jtvnw.net/jtv_user_pictures/4b2a8e19-7dd9-46bd-9a01-0bb40aae852c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","aldo_geo","422558925","76755","31570","5505","2149076","596714","Partner","false","Spanish","https://www.twitch.tv/aldo_geo"
"38","https://static-cdn.jtvnw.net/jtv_user_pictures/bb28cf3a-d15a-46b0-ba05-055aaf866820-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LACOBRAAA","420185760","110085","39284","3817","949436","236997","Partner","false","Spanish","https://www.twitch.tv/lacobraaa"
"39","https://static-cdn.jtvnw.net/jtv_user_pictures/f9a365dd-ba12-4589-8be9-d80d11f0659a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","biyin_","395319600","45765","53064","8638","3154902","798847","Partner","false","Spanish","https://www.twitch.tv/biyin_"
"40","https://static-cdn.jtvnw.net/jtv_user_pictures/95ce9a93-0d8f-49d5-bd3c-fd2851eaecda-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ElmiilloR","393056085","79680","29337","4933","857587","28840","Partner","false","Spanish","https://www.twitch.tv/elmiillor"
"41","https://static-cdn.jtvnw.net/jtv_user_pictures/duendepablo-profile_image-ed26f1563b2056ec-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","DuendePablo","388777005","133995","14616","2901","939283","88043","Partner","false","Spanish","https://www.twitch.tv/duendepablo"
"42","https://static-cdn.jtvnw.net/jtv_user_pictures/4de1a3ee-1b98-4c6c-9ba8-01a1e45c9fb9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","coscu","379282785","61995","203472","6118","3864364","367186","Partner","true","Spanish","https://www.twitch.tv/coscu"
"43","https://static-cdn.jtvnw.net/jtv_user_pictures/fa589af4-5637-45f1-a179-d1cded652df8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Staryuuki","377988555","95070","18514","3975","3544754","588046","Partner","false","Spanish","https://www.twitch.tv/staryuuki"
"44","https://static-cdn.jtvnw.net/jtv_user_pictures/523c5814-19c9-4de3-bc70-ca0899555bf9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Jelty","377555640","74505","46564","5067","3088711","324752","Partner","false","Spanish","https://www.twitch.tv/jelty"
"45","https://static-cdn.jtvnw.net/jtv_user_pictures/024a97a5-ba44-4665-b77c-69dc7678af44-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","Alexby11","351543465","63315","73607","5552","3203214","448145","Partner","false","Spanish","https://www.twitch.tv/alexby11"
"46","https://static-cdn.jtvnw.net/jtv_user_pictures/84cd075e-d204-4413-8336-4b4053f6dc7d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","IsVolcano","347344860","123090","28419","2821","208824","75276","Partner","false","Spanish","https://www.twitch.tv/isvolcano"
"47","https://static-cdn.jtvnw.net/jtv_user_pictures/5a74ee2b-fdc4-4e18-b571-9118ca5ecbff-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","bysTaXx","346589580","51975","141191","6668","2251614","526682","Partner","false","Spanish","https://www.twitch.tv/bystaxx"
"48","https://static-cdn.jtvnw.net/jtv_user_pictures/73e04321-1116-4b09-8a89-2ce801bf3e16-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Werlyb","339164415","66555","37802","5096","815143","114924","Partner","false","Spanish","https://www.twitch.tv/werlyb"
"49","https://static-cdn.jtvnw.net/jtv_user_pictures/e776c592-c356-47f3-b239-a2599c599f5e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Putupau","329536380","135870","20181","2425","479387","128415","Partner","false","Spanish","https://www.twitch.tv/putupau"
"50","https://static-cdn.jtvnw.net/jtv_user_pictures/f115fd78-7ed3-4e81-b907-23cc2e54917d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","REVENANT","324212355","111975","12921","2895","503106","24451","Partner","false","Spanish","https://www.twitch.tv/revenant"
