"","","Channel","Watch time (mins)","Stream time (mins)","Peak viewers","Average viewers","Followers","Followers gained","Status","Mature","Language","URL"
"11","https://static-cdn.jtvnw.net/jtv_user_pictures/2171e414-b872-47e9-bed3-a5208a1cc9b9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","imantado","869754330","107385","40608","8099","1012456","348126","Partner","false","Spanish","https://www.twitch.tv/imantado"
"12","https://static-cdn.jtvnw.net/jtv_user_pictures/3028ed95-b681-4f89-92b5-1c383d95acf3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","DjMaRiiO","861049785","67455","105787","12764","2039609","590702","Partner","false","Spanish","https://www.twitch.tv/djmariio"
"13","https://static-cdn.jtvnw.net/jtv_user_pictures/74586414-e27b-4347-89c5-109e42ac3e1d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","juansguarnizo","858043425","89430","58852","9594","11674676","303272","Partner","false","Spanish","https://www.twitch.tv/juansguarnizo"
"14","https://static-cdn.jtvnw.net/jtv_user_pictures/bc9e7c87-c85a-45a6-9e45-0eb1e87eb47a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","TheGrefg","857907105","73425","408122","11684","12287099","389569","Partner","false","Spanish","https://www.twitch.tv/thegrefg"
"15","https://static-cdn.jtvnw.net/jtv_user_pictures/a9adcd50-eee5-45a6-958e-7ba55d8b485e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","telefe","645520320","202890","54302","3181","611935","186768","Partner","false","Spanish","https://www.twitch.tv/telefe"
"16","https://static-cdn.jtvnw.net/jtv_user_pictures/770ffd55-c47a-4625-9158-595af4987a22-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","elded","640414350","152175","59121","4208","5685307","99649","Partner","false","Spanish","https://www.twitch.tv/elded"
"17","https://static-cdn.jtvnw.net/jtv_user_pictures/49bdc39f-4b83-491b-8b99-8719ed8faca9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","gerardromero","629184030","107130","29103","5873","749971","27982","Partner","false","Spanish","https://www.twitch.tv/gerardromero"
"18","https://static-cdn.jtvnw.net/jtv_user_pictures/10e9e873-20c9-435f-9894-7689ff5d2b1a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","rivers_gg","602829495","46680","57155","12914","6869973","836086","Partner","false","Spanish","https://www.twitch.tv/rivers_gg"
"19","https://static-cdn.jtvnw.net/jtv_user_pictures/2e70689e-211f-4ae3-804e-6419cd964f60-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","alondrissa","581303340","47490","150659","12240","1815765","1493793","Partner","false","Spanish","https://www.twitch.tv/alondrissa"
"20","https://static-cdn.jtvnw.net/jtv_user_pictures/cb9f7e79-505f-4414-9159-6935c9104426-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","AQUINO","572132220","73050","47561","7832","1126376","256508","Partner","false","Spanish","https://www.twitch.tv/aquino"
"21","https://static-cdn.jtvnw.net/jtv_user_pictures/7adedaa6-c621-4641-9d9e-ea98d95c729a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ElZeein","563374320","93300","53856","6038","569486","102177","Partner","false","Spanish","https://www.twitch.tv/elzeein"
"22","https://static-cdn.jtvnw.net/jtv_user_pictures/4b2a8e19-7dd9-46bd-9a01-0bb40aae852c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","aldo_geo","495338115","89820","17390","5514","2149076","197923","Partner","false","Spanish","https://www.twitch.tv/aldo_geo"
"23","https://static-cdn.jtvnw.net/jtv_user_pictures/lvpes-profile_image-b9a288b926641fe4-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LVPes","466096680","150195","79593","3103","1085937","3168","Community","false","Spanish","https://www.twitch.tv/lvpes"
"24","https://static-cdn.jtvnw.net/jtv_user_pictures/d4885242-febf-4a11-a42a-a0ad52474ee2-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ElSpreen","462107595","24000","121984","19254","9695161","694081","Partner","false","Spanish","https://www.twitch.tv/elspreen"
"25","https://static-cdn.jtvnw.net/jtv_user_pictures/17b5fad5-d398-4347-9f19-8f0d2814fb5e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","CrystalMolly","397245450","80460","32522","4937","1082403","284883","Partner","false","Spanish","https://www.twitch.tv/crystalmolly"
"26","https://static-cdn.jtvnw.net/jtv_user_pictures/f115fd78-7ed3-4e81-b907-23cc2e54917d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","REVENANT","388257585","112170","12198","3461","503106","18344","Partner","false","Spanish","https://www.twitch.tv/revenant"
"27","https://static-cdn.jtvnw.net/jtv_user_pictures/08dad3e1-b4f5-48bf-8498-f920efbefdbf-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Nexxuz","387744600","55305","27402","7011","447961","141994","Partner","false","Spanish","https://www.twitch.tv/nexxuz"
"28","https://static-cdn.jtvnw.net/jtv_user_pictures/f01671f9-b022-42eb-9be1-9756a9e17bb8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Nissaxter","384245235","93255","10656","4120","857468","63612","Partner","false","Spanish","https://www.twitch.tv/nissaxter"
"29","https://static-cdn.jtvnw.net/jtv_user_pictures/f9c3f0ad-dd04-4e2a-b594-e8195270df08-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","kingsleague_mex","382377435","25950","121217","14734","552598","418837","Partner","false","Spanish","https://www.twitch.tv/kingsleague_mex"
"30","https://static-cdn.jtvnw.net/jtv_user_pictures/78528288-6216-4e21-872b-7f415b602a9a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","alexelcapo","376812855","79155","48299","4760","1097619","14611","Partner","false","Spanish","https://www.twitch.tv/alexelcapo"
"31","https://static-cdn.jtvnw.net/jtv_user_pictures/bc611fee-905a-4ef0-b83e-83cac7f2a2c0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Agustabell212","359644065","124695","38014","2884","288086","40601","Partner","false","Spanish","https://www.twitch.tv/agustabell212"
"32","https://static-cdn.jtvnw.net/jtv_user_pictures/948b3cd3-05e8-4860-8d3f-20f8e7288a7d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ElChiringuitoTV","356501160","170640","60070","2089","1076658","75569","Partner","false","Spanish","https://www.twitch.tv/elchiringuitotv"
"33","https://static-cdn.jtvnw.net/jtv_user_pictures/d51c0f47-1f76-4e4f-b633-4986d894ba07-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Reborn","338143365","76995","24565","4391","2501386","57804","Partner","false","Spanish","https://www.twitch.tv/reborn"
"34","https://static-cdn.jtvnw.net/jtv_user_pictures/e776c592-c356-47f3-b239-a2599c599f5e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Putupau","336879345","150720","17941","2235","479387","31024","Partner","false","Spanish","https://www.twitch.tv/putupau"
"35","https://static-cdn.jtvnw.net/jtv_user_pictures/8fc15854-004c-49e3-80d2-c036ae0c0ae9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","MartinCirioOk","335403255","32535","37883","10309","584028","122600","Partner","false","Spanish","https://www.twitch.tv/martinciriook"
"36","https://static-cdn.jtvnw.net/jtv_user_pictures/9deb2497-86ee-49b7-ab89-fd0b2980508e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Poloteli","318897105","156450","13802","2038","172228","30322","Partner","false","Spanish","https://www.twitch.tv/poloteli"
"37","https://static-cdn.jtvnw.net/jtv_user_pictures/8350b608-46e2-4b84-a6d6-53c1184acaed-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","davooxeneize","315579375","28830","30543","10946","1859101","222119","Partner","false","Spanish","https://www.twitch.tv/davooxeneize"
"38","https://static-cdn.jtvnw.net/jtv_user_pictures/3bceb6f1-072f-4b0b-8e89-e15c0cfb671f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LUZU_TV","308361570","199875","8004","1542","504951","93291","Community","false","Spanish","https://www.twitch.tv/luzu_tv"
"39","https://static-cdn.jtvnw.net/jtv_user_pictures/791ac228-58c4-4700-beed-86e48132d554-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Carola","308022915","101280","29889","3041","1866806","98462","Partner","false","Spanish","https://www.twitch.tv/carola"
"40","https://static-cdn.jtvnw.net/jtv_user_pictures/84138061-a22c-40ff-8ca4-fc41e70ff513-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Roier","303369765","41670","36915","7280","2643562","156340","Partner","false","Spanish","https://www.twitch.tv/roier"
"41","https://static-cdn.jtvnw.net/jtv_user_pictures/7fb4bdcc-e590-4ff7-b2bc-76e1532ddeb8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","DiarioMARCA","297073575","18990","148692","15643","40858","5691","Partner","false","Spanish","https://www.twitch.tv/diariomarca"
"42","https://static-cdn.jtvnw.net/jtv_user_pictures/6db1417f-99a5-4fc3-9ead-55f3a0152e63-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","deusamir","291688905","86490","30496","3372","413214","180489","Partner","false","Spanish","https://www.twitch.tv/deusamir"
"43","https://static-cdn.jtvnw.net/jtv_user_pictures/6dd5bc1f-b226-494d-a3ff-6bba55f1ab24-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ALKAPONE","266985045","101940","8991","2618","1156100","1049","Partner","false","Spanish","https://www.twitch.tv/alkapone"
"44","https://static-cdn.jtvnw.net/jtv_user_pictures/1ef57f1b-3555-457e-b91e-5f94458d08cd-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","FarfadoxVEVO","253002315","41955","67827","6030","1740373","143195","Partner","false","Spanish","https://www.twitch.tv/farfadoxvevo"
"45","https://static-cdn.jtvnw.net/jtv_user_pictures/584cee47-98ca-49ea-b689-aab63c3b10d5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","lolesportsla","251627385","37395","76159","6728","683967","27347","Community","false","Spanish","https://www.twitch.tv/lolesportsla"
"46","https://static-cdn.jtvnw.net/jtv_user_pictures/1aabdb2f-a3bf-4482-bf8a-f89d0d3b9d48-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","RDjavi","251357175","23910","22646","10512","838769","251919","Partner","false","Spanish","https://www.twitch.tv/rdjavi"
"47","https://static-cdn.jtvnw.net/jtv_user_pictures/75d0153d-7a06-4c3b-9010-d7e16dee5846-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","forg1","249977040","127605","42519","1958","252853","26562","Partner","false","Spanish","https://www.twitch.tv/forg1"
"48","https://static-cdn.jtvnw.net/jtv_user_pictures/3227ad0b-9efe-49bd-bda9-88f683050a05-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","BaityBait","246972315","58080","24554","4252","521331","93303","Partner","false","Spanish","https://www.twitch.tv/baitybait"
"49","https://static-cdn.jtvnw.net/jtv_user_pictures/fa589af4-5637-45f1-a179-d1cded652df8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Staryuuki","234102195","86955","14544","2692","3544754","191135","Partner","false","Spanish","https://www.twitch.tv/staryuuki"
"50","https://static-cdn.jtvnw.net/jtv_user_pictures/d1714f39-3b66-4801-b3f2-a29b93c2cbff-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","SoyPan","233739945","127350","274597","1835","1116355","135849","Partner","false","Spanish","https://www.twitch.tv/soypan"
