"","","Channel","Watch time (mins)","Stream time (mins)","Peak viewers","Average viewers","Followers","Followers gained","Views gained","Status","Mature","Language","URL"
"11","https://static-cdn.jtvnw.net/jtv_user_pictures/0347a9aa-e396-49a5-b0f1-31261704bab8-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","HasanAbi","3112536060","219060","226974","14208","3059503","696043","35128890","Partner","false","English","https://www.twitch.tv/hasanabi"
"12","https://static-cdn.jtvnw.net/jtv_user_pictures/38e925fc-0b07-4e1e-82e2-6639e01344f3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LIRIK","2960718870","131790","75174","22465","2996817","177286","46539266","Partner","false","English","https://www.twitch.tv/lirik"
"13","https://static-cdn.jtvnw.net/jtv_user_pictures/anomaly-profile_image-0be1a6abbc7a9f45-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Anomaly","2854183800","87780","125408","32514","2848863","1441033","36164772","Partner","false","English","https://www.twitch.tv/anomaly"
"14","https://static-cdn.jtvnw.net/jtv_user_pictures/35b02a12-d516-499e-90f8-7899f136fa18-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","riotgames","2351079105","78180","654205","30072","7358758","634937","47142006","Partner","false","English","https://www.twitch.tv/riotgames"
"15","https://static-cdn.jtvnw.net/jtv_user_pictures/6d33e15c-f918-468f-9a29-f56399786532-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Pestily","2234889600","136515","226470","16370","1480663","582368","29967281","Partner","false","English","https://www.twitch.tv/pestily"
"16","https://static-cdn.jtvnw.net/jtv_user_pictures/148c3b8a-a78b-4139-a429-7d3d90ce8a27-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","CohhCarnage","2198814150","187965","66023","11697","1714648","126778","39815294","Partner","false","English","https://www.twitch.tv/cohhcarnage"
"17","https://static-cdn.jtvnw.net/jtv_user_pictures/8f89b1cc-4c97-4e2b-a6d8-b288f3963bc5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Castro_1021","2138813655","106095","125133","20158","3716579","613935","24468184","Partner","false","English","https://www.twitch.tv/castro_1021"
"18","https://static-cdn.jtvnw.net/jtv_user_pictures/b3fc1f16-0818-4121-8711-c31b9469bc21-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","GamesDoneQuick","2090488575","98235","234826","21280","2071075","154959","49832354","Partner","false","English","https://www.twitch.tv/gamesdonequick"
"19","https://static-cdn.jtvnw.net/jtv_user_pictures/38bcb747-1d2e-42c0-ad59-6f11fa5e8c86-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","RocketLeague","2004013905","43500","204724","46068","4852987","1144278","77051892","Partner","false","English","https://www.twitch.tv/rocketleague"
"20","https://static-cdn.jtvnw.net/jtv_user_pictures/ab4a35d8-8008-41b8-b0e5-db622e4c0a6f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ROSHTEIN","1948732350","153795","36442","12670","1041742","218282","22103995","Community","true","English","https://www.twitch.tv/roshtein"
"21","https://static-cdn.jtvnw.net/jtv_user_pictures/a6af42bf-64db-42f6-9db6-88d3e85e4c34-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","DrLupo","1919749845","178680","131048","10743","4396717","679691","59385508","Partner","false","English","https://www.twitch.tv/drlupo"
"22","https://static-cdn.jtvnw.net/jtv_user_pictures/b470b382-2bd7-489f-9755-1af47d0b0f6f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LEC","1912132740","57570","388794","33213","2109683","678235","33166233","Partner","false","English","https://www.twitch.tv/lec"
"23","https://static-cdn.jtvnw.net/jtv_user_pictures/c754eebf-745b-4e0a-814a-10bcaecaabbc-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","shroud","1893472500","64290","471281","29451","11300789","1466672","51619777","Partner","false","English","https://www.twitch.tv/shroud"
"24","https://static-cdn.jtvnw.net/jtv_user_pictures/3c3396bb-67d9-480c-95e5-2970a1f2aed4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LCS","1854319605","36945","241509","50191","1967330","580815","34291706","Partner","false","English","https://www.twitch.tv/lcs"
"25","https://static-cdn.jtvnw.net/jtv_user_pictures/f700cd74-e74c-42a4-ba5b-18efb486eb92-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Clix","1820752545","93675","81926","19436","8581081","2247446","50119640","Partner","false","English","https://www.twitch.tv/clix"
"26","https://static-cdn.jtvnw.net/jtv_user_pictures/0b0601ac-1ec9-4d63-89a4-f8d3d14e6e78-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Mizkif","1737593715","146370","110172","11870","2156606","635429","24439339","Partner","false","English","https://www.twitch.tv/mizkif"
"27","https://static-cdn.jtvnw.net/jtv_user_pictures/1d41de3c-731d-41ae-b0e7-615ad74db8f3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Symfuhny","1677642645","166605","46532","10069","4124272","1055511","27717285","Partner","false","English","https://www.twitch.tv/symfuhny"
"28","https://static-cdn.jtvnw.net/jtv_user_pictures/3973e918fe7cc8c8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","MOONMOON","1629985590","122385","29193","13318","1183323","147659","13826887","Partner","false","English","https://www.twitch.tv/moonmoon"
"29","https://static-cdn.jtvnw.net/jtv_user_pictures/4334880b-4016-4106-bcb9-5626b0ec8d0b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Myth","1529436450","129390","122552","11819","7263528","1474518","44676332","Partner","false","English","https://www.twitch.tv/myth"
"30","https://static-cdn.jtvnw.net/jtv_user_pictures/8dcaf96d-68ee-4fc6-bfdc-fdfc564e134a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LVNDMARK","1493005860","259620","96236","5750","1483913","361377","18422588","Partner","false","English","https://www.twitch.tv/lvndmark"
"31","https://static-cdn.jtvnw.net/jtv_user_pictures/f1e8adff-7097-4513-ab5c-e6f0f4ca44d2-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Swagg","1465357245","138090","74199","10611","2387538","1072563","18071488","Partner","false","English","https://www.twitch.tv/swagg"
"32","https://static-cdn.jtvnw.net/jtv_user_pictures/da28bd64-f6a1-4b49-9b6b-0a6faf94c700-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","Fresh","1457813985","126480","57431","11525","4469784","2283932","29864492","Community","false","English","https://www.twitch.tv/fresh"
"33","https://static-cdn.jtvnw.net/jtv_user_pictures/be4e8251-2cd7-453c-8a83-41412cfa48dc-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Lord_Kebun","1442221950","118965","34830","12122","708949","93648","15142634","Partner","false","English","https://www.twitch.tv/lord_kebun"
"34","https://static-cdn.jtvnw.net/jtv_user_pictures/d0bd11ee-bd2e-4143-9171-b0b85875a94a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LCK","1420207680","37320","171861","38054","2061479","329046","30457424","Partner","false","English","https://www.twitch.tv/lck"
"35","https://static-cdn.jtvnw.net/jtv_user_pictures/1f47965f-7961-4b64-ad6f-71808d7d7fe9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Trainwreckstv","1414694340","143370","82731","9866","2241071","632716","20218314","Partner","true","English","https://www.twitch.tv/trainwreckstv"
"36","https://static-cdn.jtvnw.net/jtv_user_pictures/2f5addde-fd0d-4a10-82a9-ea91ebb17f8d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Quin69","1411312050","176655","22694","7988","950819","76847","19191344","Partner","false","English","https://www.twitch.tv/quin69"
"37","https://static-cdn.jtvnw.net/jtv_user_pictures/912232e8-9e53-4fb7-aac4-14aed07869ca-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","pokimane","1394253495","62610","112160","22268","9457627","3181718","60372864","Partner","false","English","https://www.twitch.tv/pokimane"
"38","https://static-cdn.jtvnw.net/jtv_user_pictures/401068e0-820a-4d9f-9e7c-1e5563398458-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","nl_Kripp","1383436815","156690","36027","8828","1519568","50257","18620329","Partner","false","English","https://www.twitch.tv/nl_kripp"
"39","https://static-cdn.jtvnw.net/jtv_user_pictures/gorgc-profile_image-469e05d25a1e8594-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","Gorgc","1354764555","142620","56449","9498","774286","129394","22442012","Partner","false","English","https://www.twitch.tv/gorgc"
"40","https://static-cdn.jtvnw.net/jtv_user_pictures/feea7bcc-6e6c-489d-9a58-20058fc8be7a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Sykkuno","1325795070","96660","104187","13715","3785931","2201662","26741138","Partner","false","English","https://www.twitch.tv/sykkuno"
"41","https://static-cdn.jtvnw.net/jtv_user_pictures/d57c5237-ca9d-432c-9560-d5e62b28ce80-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","AdmiralBahroo","1324994715","148080","34541","8947","843917","61539","14148321","Partner","false","English","https://www.twitch.tv/admiralbahroo"
"42","https://static-cdn.jtvnw.net/jtv_user_pictures/3abf196b-0d2f-44f3-93b2-e5121219899f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ONSCREEN","1286649990","144015","88516","8933","873421","665664","27892584","Partner","false","English","https://www.twitch.tv/onscreen"
"43","https://static-cdn.jtvnw.net/jtv_user_pictures/941b4ebc-23c9-4bee-893c-ac636a11ef4f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","dasMEHDI","1286256225","246720","47683","5213","463653","84555","8492805","Partner","true","English","https://www.twitch.tv/dasmehdi"
"44","https://static-cdn.jtvnw.net/jtv_user_pictures/694247cc-a141-4f2b-93cc-02687d045399-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","sneakylol","1283476395","218475","22399","5874","1726409","136163","19090096","Partner","false","English","https://www.twitch.tv/sneakylol"
"45","https://static-cdn.jtvnw.net/jtv_user_pictures/f170344d-7a60-47fa-8be6-a74e803fcf12-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","BeyondTheSummit","1279114110","507810","65878","2518","1172951","77976","42667523","Partner","false","English","https://www.twitch.tv/beyondthesummit"
"46","https://static-cdn.jtvnw.net/jtv_user_pictures/6c5ba4a1-5c61-4ff6-a7f4-ac791c19aef2-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","TFBlade","1272145140","129390","35833","9831","1235270","339414","32188915","Partner","false","English","https://www.twitch.tv/tfblade"
"47","https://static-cdn.jtvnw.net/jtv_user_pictures/72a69c72-14b9-4be8-b8cb-802bc3e5f8ed-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","DrDisrespect","1241722230","44280","66836","28042","4450718","545906","27637218","Partner","false","English","https://www.twitch.tv/drdisrespect"
"48","https://static-cdn.jtvnw.net/jtv_user_pictures/forsen-profile_image-48b43e1e4f54b5c8-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","forsen","1220588490","104775","56262","11649","1784606","219230","18996092","Partner","false","English","https://www.twitch.tv/forsen"
"49","https://static-cdn.jtvnw.net/jtv_user_pictures/f7d41bcc-5e5c-48b1-a2fd-a963c45b66a1-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","Bugha","1204613835","97845","62529","12310","5489387","2350047","41152860","Partner","false","English","https://www.twitch.tv/bugha"
"50","https://static-cdn.jtvnw.net/jtv_user_pictures/yassuo-profile_image-cfd7ef046e50e94b-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Yassuo","1176158220","112110","70587","10490","1997969","582206","31155313","Partner","false","English","https://www.twitch.tv/yassuo"
