"","","Channel","Watch time (mins)","Stream time (mins)","Peak viewers","Average viewers","Followers","Followers gained","Views gained","Status","Mature","Language","URL"
"18","https://static-cdn.jtvnw.net/jtv_user_pictures/6dd5bc1f-b226-494d-a3ff-6bba55f1ab24-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ALKAPONE","774413265","111435","21711","6949","1156100","173826","10759201","Partner","false","Spanish","https://www.twitch.tv/alkapone"
"19","https://static-cdn.jtvnw.net/jtv_user_pictures/95ce9a93-0d8f-49d5-bd3c-fd2851eaecda-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ElmiilloR","767258520","116310","42868","6596","857587","129163","24176636","Partner","false","Spanish","https://www.twitch.tv/elmiillor"
"20","https://static-cdn.jtvnw.net/jtv_user_pictures/584cee47-98ca-49ea-b689-aab63c3b10d5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","lolesportsla","731937885","33360","302299","21940","683967","195773","15683993","Community","false","Spanish","https://www.twitch.tv/lolesportsla"
"21","https://static-cdn.jtvnw.net/jtv_user_pictures/024a97a5-ba44-4665-b77c-69dc7678af44-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","Alexby11","653465070","80205","70418","8147","3203214","856787","22969618","Partner","false","Spanish","https://www.twitch.tv/alexby11"
"22","https://static-cdn.jtvnw.net/jtv_user_pictures/53765267-5c52-456d-a20d-069f656ec2bb-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","aXoZer","588234630","115170","59850","5107","2948217","956829","17485728","Partner","false","Spanish","https://www.twitch.tv/axozer"
"23","https://static-cdn.jtvnw.net/jtv_user_pictures/9b662d12-0b45-40db-8056-51e892d09b7e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","SUJA","577623075","169635","39973","3405","1304031","666200","20878164","Partner","false","Spanish","https://www.twitch.tv/suja"
"24","https://static-cdn.jtvnw.net/jtv_user_pictures/duendepablo-profile_image-ed26f1563b2056ec-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","DuendePablo","536977590","111750","23559","4805","939283","155487","12606092","Partner","false","Spanish","https://www.twitch.tv/duendepablo"
"25","https://static-cdn.jtvnw.net/jtv_user_pictures/b0e3867e-39c6-43ad-941e-0100c5c5f368-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","goncho","524083410","85635","28226","6120","1356536","231961","15835658","Partner","true","Spanish","https://www.twitch.tv/goncho"
"26","https://static-cdn.jtvnw.net/jtv_user_pictures/6de618da-e43e-40f7-ba3f-e9a21d2cfcf7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","MenosTrece","506446080","116340","45464","4353","1258138","379137","13985798","Partner","false","Spanish","https://www.twitch.tv/menostrece"
"27","https://static-cdn.jtvnw.net/jtv_user_pictures/9383a74a-49d2-4523-832c-415a9fa47408-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","xXxTheFocuSxXx","502186890","96195","63217","5220","1835870","968508","13030980","Partner","false","Spanish","https://www.twitch.tv/xxxthefocusxxx"
"28","https://static-cdn.jtvnw.net/jtv_user_pictures/d51c0f47-1f76-4e4f-b633-4986d894ba07-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Reborn","497573280","86325","57036","5763","2501386","396489","14414595","Partner","false","Spanish","https://www.twitch.tv/reborn"
"29","https://static-cdn.jtvnw.net/jtv_user_pictures/lvpes2-profile_image-e382e0e4834c1e29-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LVPes2","488557155","60015","56177","8140","487385","177570","17351064","Community","false","Spanish","https://www.twitch.tv/lvpes2"
"30","https://static-cdn.jtvnw.net/jtv_user_pictures/ricoy-profile_image-3a5c89918e06fa42-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Ricoy","487725165","85035","60611","5735","519326","182451","11174263","Partner","true","Spanish","https://www.twitch.tv/ricoy"
"31","https://static-cdn.jtvnw.net/jtv_user_pictures/73e04321-1116-4b09-8a89-2ce801bf3e16-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Werlyb","481367385","72150","76653","6671","815143","302918","16401537","Partner","false","Spanish","https://www.twitch.tv/werlyb"
"32","https://static-cdn.jtvnw.net/jtv_user_pictures/d4885242-febf-4a11-a42a-a0ad52474ee2-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ElSpreen","476298750","52110","125865","9140","9695161","1839015","15104308","Partner","false","Spanish","https://www.twitch.tv/elspreen"
"33","https://static-cdn.jtvnw.net/jtv_user_pictures/f73fc4ea-dad7-4acb-9868-82daac62c6d8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LITkillah","466527990","15210","105731","30672","2710937","1067548","12889753","Partner","false","Spanish","https://www.twitch.tv/litkillah"
"34","https://static-cdn.jtvnw.net/jtv_user_pictures/b64f8a6d-64b9-4b36-b0ba-e2c9ba103574-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Robleis","454785210","42915","69866","10597","5900036","1937654","13877862","Partner","false","Spanish","https://www.twitch.tv/robleis"
"35","https://static-cdn.jtvnw.net/jtv_user_pictures/fa589af4-5637-45f1-a179-d1cded652df8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Staryuuki","421597080","87570","20363","4814","3544754","1018934","23106971","Partner","false","Spanish","https://www.twitch.tv/staryuuki"
"36","https://static-cdn.jtvnw.net/jtv_user_pictures/f115fd78-7ed3-4e81-b907-23cc2e54917d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","REVENANT","416204790","109050","18739","3816","503106","80987","11166344","Partner","false","Spanish","https://www.twitch.tv/revenant"
"37","https://static-cdn.jtvnw.net/jtv_user_pictures/f9a365dd-ba12-4589-8be9-d80d11f0659a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","biyin_","401603760","37905","67262","10595","3154902","1207969","19412508","Partner","false","Spanish","https://www.twitch.tv/biyin_"
"38","https://static-cdn.jtvnw.net/jtv_user_pictures/3fc51e82-f0f2-4d4c-aaad-73dc13157c32-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","tvandeR","400828860","70125","39600","5715","548821","206263","10931194","Partner","false","Spanish","https://www.twitch.tv/tvander"
"39","https://static-cdn.jtvnw.net/jtv_user_pictures/b801de57-32c6-4eb5-a2d4-3d22c2eaa4a6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","MrSoki","398024805","109260","106234","3642","946509","374707","8270371","Partner","false","Spanish","https://www.twitch.tv/mrsoki"
"40","https://static-cdn.jtvnw.net/jtv_user_pictures/f880b0e6-59f6-4f46-88ac-d20e027c5dab-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Th3Antonio","391411110","86700","21644","4514","461649","118067","11937143","Partner","false","Spanish","https://www.twitch.tv/th3antonio"
"41","https://static-cdn.jtvnw.net/jtv_user_pictures/a7e2160e-35d7-4e06-85c7-9b988b7d7ce9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","karchez","379247100","88560","50806","4282","1323936","515729","11087399","Partner","false","Spanish","https://www.twitch.tv/karchez"
"42","https://static-cdn.jtvnw.net/jtv_user_pictures/f2ffe190-8a7d-4ceb-aa12-1f1afe2f1f76-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","mrstiventc","373502250","54435","80088","6861","1287114","855420","4711265","Partner","false","Spanish","https://www.twitch.tv/mrstiventc"
"43","https://static-cdn.jtvnw.net/jtv_user_pictures/399bcd9d-9516-431d-93e4-c118a47ae6bf-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Llobeti4","373235220","97725","23678","3819","1562117","425157","17523249","Partner","false","Spanish","https://www.twitch.tv/llobeti4"
"44","https://static-cdn.jtvnw.net/jtv_user_pictures/07ea1b28-1671-4915-a2b1-c57516272548-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","aroyitt","372563970","58410","51965","6378","1993134","954367","15652511","Partner","false","Spanish","https://www.twitch.tv/aroyitt"
"45","https://static-cdn.jtvnw.net/jtv_user_pictures/791ac228-58c4-4700-beed-86e48132d554-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Carola","371159310","89760","82556","4135","1866806","648286","12778321","Partner","false","Spanish","https://www.twitch.tv/carola"
"46","https://static-cdn.jtvnw.net/jtv_user_pictures/coolifegame-profile_image-9981825686660744-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","CooLifeGame","370919835","172095","28011","2155","912309","422357","19268037","Partner","false","Spanish","https://www.twitch.tv/coolifegame"
"47","https://static-cdn.jtvnw.net/jtv_user_pictures/948b3cd3-05e8-4860-8d3f-20f8e7288a7d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ElChiringuitoTV","359948475","86355","129514","4168","1076658","532163","12056109","Partner","false","Spanish","https://www.twitch.tv/elchiringuitotv"
"48","https://static-cdn.jtvnw.net/jtv_user_pictures/ecdaaa4a-bf6d-4126-9c81-707a60b681c1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","HITBOXKING","359142090","111000","44742","3235","591815","190458","11843724","Partner","false","Spanish","https://www.twitch.tv/hitboxking"
"49","https://static-cdn.jtvnw.net/jtv_user_pictures/6959ca47-33a2-4493-82b5-2baafeba94b7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","MateoZ","348789585","129450","24215","2694","913529","289615","9596820","Partner","false","Spanish","https://www.twitch.tv/mateoz"
"50","https://static-cdn.jtvnw.net/jtv_user_pictures/f85952a2-1eef-4131-9e74-d2cd25a6259e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Alliege","347218755","171555","37921","2023","995482","643551","16211142","Partner","false","Spanish","https://www.twitch.tv/alliege"
