"","","Channel","Watch time (mins)","Stream time (mins)","Peak viewers","Average viewers","Followers","Followers gained","Views gained","Status","Mature","Language","URL"
"12","https://static-cdn.jtvnw.net/jtv_user_pictures/6dd5bc1f-b226-494d-a3ff-6bba55f1ab24-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ALKAPONE","803965320","111015","26221","7241","1156100","193513","11161581","Partner","false","Spanish","https://www.twitch.tv/alkapone"
"13","https://static-cdn.jtvnw.net/jtv_user_pictures/95ce9a93-0d8f-49d5-bd3c-fd2851eaecda-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ElmiilloR","777452160","128910","45726","6030","857587","353498","23158917","Partner","false","Spanish","https://www.twitch.tv/elmiillor"
"14","https://static-cdn.jtvnw.net/jtv_user_pictures/6213a284-c133-41cf-ad99-ebef738eb550-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Perxitaa","662059395","63420","62702","10439","2548607","1247805","18204667","Partner","false","Spanish","https://www.twitch.tv/perxitaa"
"15","https://static-cdn.jtvnw.net/jtv_user_pictures/399bcd9d-9516-431d-93e4-c118a47ae6bf-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Llobeti4","626350995","112815","37469","5551","1562117","898596","17278722","Partner","false","Spanish","https://www.twitch.tv/llobeti4"
"16","https://static-cdn.jtvnw.net/jtv_user_pictures/be19b922-4736-48e3-b994-3a25b8f2adf6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","PapoMC","563412525","45630","146890","12346","1782475","1430612","17551706","Partner","false","Spanish","https://www.twitch.tv/papomc"
"17","https://static-cdn.jtvnw.net/jtv_user_pictures/78528288-6216-4e21-872b-7f415b602a9a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","alexelcapo","547087845","74775","74670","7316","1097619","239609","18337124","Partner","false","Spanish","https://www.twitch.tv/alexelcapo"
"18","https://static-cdn.jtvnw.net/jtv_user_pictures/024a97a5-ba44-4665-b77c-69dc7678af44-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","Alexby11","492988590","63315","53526","7785","3203214","1491717","14572193","Partner","false","Spanish","https://www.twitch.tv/alexby11"
"19","https://static-cdn.jtvnw.net/jtv_user_pictures/36e4e2a1-b0ca-408c-9f64-7c7d90230bc9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","MarkitoNavaja","478215375","49860","113035","9590","1944223","1322641","11194938","Partner","true","Spanish","https://www.twitch.tv/markitonavaja"
"20","https://static-cdn.jtvnw.net/jtv_user_pictures/5b73f4b998324548-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","knekro","467862645","112845","20078","4145","1289006","163688","12076882","Partner","false","Spanish","https://www.twitch.tv/knekro"
"21","https://static-cdn.jtvnw.net/jtv_user_pictures/57f99710-6d23-4690-a3c0-ff2c09f10b53-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Cristinini","446995485","125625","58228","3557","3149883","1168488","21994788","Partner","false","Spanish","https://www.twitch.tv/cristinini"
"22","https://static-cdn.jtvnw.net/jtv_user_pictures/893223e8-daee-438a-9e57-0b62becbcc64-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ReventXz","437557290","100080","47282","4371","940713","409359","14426285","Partner","false","Spanish","https://www.twitch.tv/reventxz"
"23","https://static-cdn.jtvnw.net/jtv_user_pictures/5a74ee2b-fdc4-4e18-b571-9118ca5ecbff-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","bysTaXx","411014820","60975","259210","6740","2251614","867530","13251824","Partner","false","Spanish","https://www.twitch.tv/bystaxx"
"24","https://static-cdn.jtvnw.net/jtv_user_pictures/63fdc922-0a96-4c99-93cc-48f508be85a3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ElcanaldeJoaco","410860605","26025","121885","15786","1579203","1093085","9676632","Partner","true","Spanish","https://www.twitch.tv/elcanaldejoaco"
"25","https://static-cdn.jtvnw.net/jtv_user_pictures/b0e3867e-39c6-43ad-941e-0100c5c5f368-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","goncho","410333790","81495","36494","5034","1356536","499379","14291343","Partner","true","Spanish","https://www.twitch.tv/goncho"
"26","https://static-cdn.jtvnw.net/jtv_user_pictures/593b5641-c626-4ba4-ba49-11cb33f6c3e8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","IlloJuan","404983605","66795","26038","6062","4583146","255723","9165036","Partner","false","Spanish","https://www.twitch.tv/illojuan"
"27","https://static-cdn.jtvnw.net/jtv_user_pictures/coolifegame-profile_image-9981825686660744-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","CooLifeGame","397668450","107085","17563","3713","912309","205067","15433489","Partner","false","Spanish","https://www.twitch.tv/coolifegame"
"28","https://static-cdn.jtvnw.net/jtv_user_pictures/523c5814-19c9-4de3-bc70-ca0899555bf9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Jelty","373025655","85785","26811","4347","3088711","799347","10054876","Partner","false","Spanish","https://www.twitch.tv/jelty"
"29","https://static-cdn.jtvnw.net/jtv_user_pictures/e6eb9caa-4472-4541-ba31-d171d23f8efe-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","eldemente","369799275","66765","51264","5538","1555703","1018299","7710097","Partner","false","Spanish","https://www.twitch.tv/eldemente"
"30","https://static-cdn.jtvnw.net/jtv_user_pictures/1912ddb4-0963-40d1-a529-a96807ec2a8e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","natalan","349844490","90600","9561","3860","1939989","713065","6838523","Partner","false","Spanish","https://www.twitch.tv/natalan"
"31","https://static-cdn.jtvnw.net/jtv_user_pictures/f6bd8ccb-f810-4f55-9925-86ce8f2ba619-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","SNEUX","347691600","57795","48713","6015","355418","226700","6670105","Partner","false","Spanish","https://www.twitch.tv/sneux"
"32","https://static-cdn.jtvnw.net/jtv_user_pictures/f8bb9c67-375d-478f-8853-ae669e8563b6-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","ElRichMC","336743010","41175","95938","8177","1479429","462563","9861408","Partner","false","Spanish","https://www.twitch.tv/elrichmc"
"33","https://static-cdn.jtvnw.net/jtv_user_pictures/c157ed0d-1623-444f-8879-77ae4555684a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Peereira7","327718245","149340","24536","2194","1528608","583727","11300285","Partner","false","Spanish","https://www.twitch.tv/peereira7"
"34","https://static-cdn.jtvnw.net/jtv_user_pictures/b63b72d8-9b46-47e0-83a7-438ac27f1067-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","zEkO","325935600","65625","23836","4966","1171772","544096","9597569","Partner","false","Spanish","https://www.twitch.tv/zeko"
"35","https://static-cdn.jtvnw.net/jtv_user_pictures/73e04321-1116-4b09-8a89-2ce801bf3e16-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Werlyb","316992720","83700","37980","3786","815143","243916","10316579","Partner","false","Spanish","https://www.twitch.tv/werlyb"
"36","https://static-cdn.jtvnw.net/jtv_user_pictures/6d3b4513-6824-4912-848c-dc046ee262ad-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Mixwell","315691395","66210","24292","4767","1276053","366810","9900003","Partner","false","Spanish","https://www.twitch.tv/mixwell"
"37","https://static-cdn.jtvnw.net/jtv_user_pictures/90e9c533-b09a-4843-b60f-00e195b041a8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","bytarifaaa","314573835","24030","121009","13090","1157602","789406","5836768","Partner","false","Spanish","https://www.twitch.tv/bytarifaaa"
"38","https://static-cdn.jtvnw.net/jtv_user_pictures/7eb4c35a-41a8-41a9-95ae-e18e99dcc43c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","MarkiLokurasY","314355225","88275","26329","3560","1665617","654730","11715169","Partner","false","Spanish","https://www.twitch.tv/markilokurasy"
"39","https://static-cdn.jtvnw.net/jtv_user_pictures/584cee47-98ca-49ea-b689-aab63c3b10d5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","lolesportsla","306264705","44415","71260","6895","683967","156587","9042564","Community","false","Spanish","https://www.twitch.tv/lolesportsla"
"40","https://static-cdn.jtvnw.net/jtv_user_pictures/f73fc4ea-dad7-4acb-9868-82daac62c6d8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LITkillah","301519665","37455","33727","8049","2710937","1040143","5985867","Partner","false","Spanish","https://www.twitch.tv/litkillah"
"41","https://static-cdn.jtvnw.net/jtv_user_pictures/64bd49ff-ea15-44f9-adb5-53d35ff9c6d3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","k1ng","299665695","43320","52558","6917","2123752","981273","12121684","Partner","false","Spanish","https://www.twitch.tv/k1ng"
"42","https://static-cdn.jtvnw.net/jtv_user_pictures/d0958171-8d95-4694-a226-7c72896e2bf9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Vicens","298018710","51945","45460","5736","1985894","1163848","9724325","Partner","false","Spanish","https://www.twitch.tv/vicens"
"43","https://static-cdn.jtvnw.net/jtv_user_pictures/f115fd78-7ed3-4e81-b907-23cc2e54917d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","REVENANT","295621320","91155","13839","3242","503106","72804","9336941","Partner","false","Spanish","https://www.twitch.tv/revenant"
"44","https://static-cdn.jtvnw.net/jtv_user_pictures/duendepablo-profile_image-ed26f1563b2056ec-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","DuendePablo","294333705","139395","31018","2111","939283","273528","8248954","Partner","false","Spanish","https://www.twitch.tv/duendepablo"
"45","https://static-cdn.jtvnw.net/jtv_user_pictures/306b4c02-d11c-4475-a403-bd60f5c7462b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","pimpeano","291304935","25050","103261","11628","1390398","948788","6775934","Partner","true","Spanish","https://www.twitch.tv/pimpeano"
"46","https://static-cdn.jtvnw.net/jtv_user_pictures/fa589af4-5637-45f1-a179-d1cded652df8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Staryuuki","280243290","94890","14323","2952","3544754","1150230","11890750","Partner","false","Spanish","https://www.twitch.tv/staryuuki"
"47","https://static-cdn.jtvnw.net/jtv_user_pictures/11c01ee2-aed1-434a-be7e-3db0267f3063-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","SLAKUNTV","272804535","13485","70538","20229","4698281","2840230","10824371","Partner","false","Spanish","https://www.twitch.tv/slakuntv"
"48","https://static-cdn.jtvnw.net/jtv_user_pictures/7010d344-023c-4346-bfc0-2604eb1e9111-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","x6FlipiN","271211910","70035","19304","3872","396579","234005","9651964","Partner","false","Spanish","https://www.twitch.tv/x6flipin"
"49","https://static-cdn.jtvnw.net/jtv_user_pictures/1ea45b6c-883a-4c22-a70b-1ebc7c1f1dc8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","momoladinastia","265896795","61155","48982","4347","1218217","565072","7603392","Partner","false","Spanish","https://www.twitch.tv/momoladinastia"
"50","https://static-cdn.jtvnw.net/jtv_user_pictures/14fd44b6-5a2d-4b01-9af6-16f2e05d5b12-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","MrKeroro10","262567680","86610","29384","3031","1404108","796693","9128386","Partner","false","Spanish","https://www.twitch.tv/mrkeroro10"
